,Unnamed: 0,location,pop_size,pop_infected,start_day,end_day,pop_type,cum_infections,cum_deaths,rand_seed,avg_age,beta,avg_contacts_h,avg_contacts_s,avg_contacts_w,avg_contacts_c,total_contacts_h,total_contacts_s,total_contacts_w,total_contacts_c,total_contacts,agents_in_h,agents_in_s,agents_in_c,agents_in_w,avg_rel_sus
549,549,india,1000000,1000,2020-01-01,2020-12-31,hybrid,959086.0,2693.0,460235,31.147,0.03284,3.669,20.009,15.997,20.006,1783249,2853188,4348121,10003087,18987645,1783249,2853188,10003087,4348121,0.860673
573,573,costa rica,1000000,1000,2020-01-01,2020-12-31,hybrid,948338.0,4767.0,173017,35.546,0.03072,2.685,19.998,16.005,20.0,1227610,2287490,4635985,9999859,18150944,1227610,2287490,9999859,4635985,0.9132802
593,593,costa rica,1000000,1000,2020-01-01,2020-12-31,hybrid,956471.0,4868.0,460600,35.57,0.03398,2.69,20.011,16.005,20.002,1229811,2290012,4631978,10000883,18152684,1229811,2290012,10000883,4631978,0.91352206
594,594,costa rica,1000000,1000,2020-01-01,2020-12-31,hybrid,957663.0,4812.0,134701,35.563,0.03442,2.694,19.986,16.001,20.003,1232799,2290788,4627873,10001474,18152934,1232799,2290788,10001474,4627873,0.9135009
615,615,china,1000000,1000,2020-01-01,2020-12-31,hybrid,952762.0,4810.0,520088,38.611,0.03044,2.63,20.011,15.996,20.005,1193913,1888022,4952446,10002706,18037087,1193913,1888022,10002706,4952446,0.94115156
616,616,china,1000000,1000,2020-01-01,2020-12-31,hybrid,955375.0,4781.0,291954,38.583,0.03129,2.632,19.986,15.995,19.994,1195658,1894005,4946120,9997201,18032984,1195658,1894005,9997201,4946120,0.94063556
619,619,china,1000000,1000,2020-01-01,2020-12-31,hybrid,956371.0,4676.0,296703,38.623,0.03173,2.625,20.005,15.995,19.999,1192271,1884364,4956004,9999462,18032101,1192271,1884364,9999462,4956004,0.94098955
645,645,south sudan,1000000,1000,2020-01-01,2020-12-31,hybrid,928125.0,1399.0,990894,23.617,0.02667,4.973,20.004,16.005,19.993,2468960,3816376,3268224,9996533,19550093,2468960,3816376,9996533,3268224,0.74971306
650,650,south sudan,1000000,1000,2020-01-01,2020-12-31,hybrid,941444.0,1446.0,820737,23.61,0.03024,4.986,20.02,15.996,20.003,2475395,3827836,3262566,10001274,19567071,2475395,3827836,10001274,3262566,0.74956304
652,652,south sudan,1000000,1000,2020-01-01,2020-12-31,hybrid,928091.0,1441.0,867645,23.613,0.02679,4.981,20.01,15.999,20.003,2472511,3817751,3261421,10001534,19553217,2472511,3817751,10001534,3261421,0.74942595
661,661,zambia,1000000,1000,2020-01-01,2020-12-31,hybrid,936836.0,915.0,88192,21.858,0.03332,4.198,19.986,15.989,20.004,2065584,4053647,3091220,10001920,19212371,2065584,4053647,10001920,3091220,0.72584015
664,664,zambia,1000000,1000,2020-01-01,2020-12-31,hybrid,940487.0,949.0,649774,21.857,0.03466,4.198,19.999,15.995,20.0,2065077,4053394,3089828,10000063,19208362,2065077,4053394,10000063,3089828,0.72598594
685,685,zambia,1000000,1000,2020-01-01,2020-12-31,hybrid,938674.0,992.0,919809,21.85,0.03405,4.197,19.991,16.009,20.003,2064673,4044654,3093566,10001434,19204327,2064673,4044654,10001434,3093566,0.725734
709,709,papua new guinea,1000000,1000,2020-01-01,2020-12-31,hybrid,953936.0,1385.0,349330,26.228,0.0329,4.487,20.001,15.994,20.003,2216689,3458039,3770707,10001453,19446888,2216689,3458039,10001453,3770707,0.788995
715,715,papua new guinea,1000000,1000,2020-01-01,2020-12-31,hybrid,963560.0,1449.0,384974,26.259,0.03751,4.483,20.017,16.004,19.992,2214900,3456689,3769833,9996113,19437535,2214900,3456689,9996113,3769833,0.7891792
719,719,papua new guinea,1000000,1000,2020-01-01,2020-12-31,hybrid,960616.0,1419.0,410808,26.255,0.03598,4.485,20.007,15.994,19.995,2216007,3451482,3774733,9997547,19439769,2216007,3451482,9997547,3774733,0.78958404
733,733,togo,1000000,1000,2020-01-01,2020-12-31,hybrid,931312.0,1168.0,135949,23.816,0.03235,3.657,19.999,16.002,20.0,1776042,3776716,3368820,9999887,18921465,1776042,3776716,9999887,3368820,0.7518462
734,734,togo,1000000,1000,2020-01-01,2020-12-31,hybrid,926756.0,1200.0,102396,23.844,0.03125,3.655,19.998,16.003,20.002,1774846,3772799,3374591,10001001,18923237,1774846,3772799,10001001,3374591,0.7523735
736,736,togo,1000000,1000,2020-01-01,2020-12-31,hybrid,934698.0,1190.0,453650,23.873,0.0333,3.659,19.993,16.0,19.997,1777188,3775547,3372956,9998654,18924345,1777188,3775547,9998654,3372956,0.75263625
753,753,comoros,1000000,1000,2020-01-01,2020-12-31,hybrid,952391.0,1392.0,100128,24.53,0.03517,4.435,20.003,16.0,19.99,2189357,3642748,3506764,9995055,19333924,2189357,3642748,9995055,3506764,0.7638224
771,771,comoros,1000000,1000,2020-01-01,2020-12-31,hybrid,950760.0,1345.0,678116,24.5,0.03449,4.425,20.001,16.008,19.997,2184891,3641322,3504240,9998501,19328954,2184891,3641322,9998501,3504240,0.76340115
776,776,comoros,1000000,1000,2020-01-01,2020-12-31,hybrid,956586.0,1285.0,882805,24.496,0.03697,4.429,19.989,15.994,20.001,2187081,3634817,3510509,10000564,19332971,2187081,3634817,10000564,3510509,0.7633878
790,790,chile,1000000,1000,2020-01-01,2020-12-31,hybrid,964027.0,5679.0,501302,37.239,0.03558,2.789,19.998,15.995,20.008,1288378,2134710,4667423,10004082,18094593,1288378,2134710,10004082,4667423,0.93296087
794,794,chile,1000000,1000,2020-01-01,2020-12-31,hybrid,959108.0,5823.0,612381,37.29,0.03326,2.787,19.975,15.994,19.998,1286921,2125403,4671784,9999116,18083224,1286921,2125403,9999116,4671784,0.9337497
796,796,chile,1000000,1000,2020-01-01,2020-12-31,hybrid,959377.0,5618.0,984611,37.203,0.03325,2.789,19.999,16.01,20.006,1289293,2136033,4673498,10002824,18101648,1289293,2136033,10002824,4673498,0.9324005
826,826,el salvador,1000000,1000,2020-01-01,2020-12-31,hybrid,951206.0,4173.0,423964,31.597,0.03245,3.22,19.998,16.003,20.002,1535036,2887965,4131570,10000984,18555555,1535036,2887965,10000984,4131570,0.86651975
828,828,el salvador,1000000,1000,2020-01-01,2020-12-31,hybrid,953317.0,4197.0,328189,31.581,0.03349,3.218,19.993,16.003,19.99,1533876,2877582,4131941,9994977,18538376,1533876,2877582,9994977,4131941,0.8662513
830,830,el salvador,1000000,1000,2020-01-01,2020-12-31,hybrid,949629.0,4019.0,419083,31.548,0.03206,3.224,20.004,15.998,19.994,1536820,2880536,4129704,9997114,18544174,1536820,2880536,9997114,4129704,0.86569494
844,844,namibia,1000000,1000,2020-01-01,2020-12-31,hybrid,917852.0,1655.0,139693,25.34,0.0287,3.37,19.991,16.01,19.999,1618311,3477902,3668360,9999668,18764241,1618311,3477902,9999668,3668360,0.7794508
851,851,namibia,1000000,1000,2020-01-01,2020-12-31,hybrid,920875.0,1637.0,882336,25.33,0.0294,3.363,19.996,16.002,19.998,1615255,3483245,3663738,9999203,18761441,1615255,3483245,9999203,3663738,0.7794741
866,866,namibia,1000000,1000,2020-01-01,2020-12-31,hybrid,929813.0,1567.0,661651,25.383,0.03157,3.373,20.006,16.01,19.997,1619923,3471462,3678151,9998268,18767804,1619923,3471462,9998268,3678151,0.78009415
884,884,south korea,1000000,1000,2020-01-01,2020-12-31,hybrid,959735.0,7595.0,832936,42.877,0.03338,1.952,19.998,15.996,19.999,765225,1514669,5047784,9999407,17327085,765225,1514669,9999407,5047784,0.9959577
892,892,south korea,1000000,1000,2020-01-01,2020-12-31,hybrid,964024.0,7587.0,298988,42.867,0.03538,1.954,19.997,15.996,20.003,765220,1513593,5050471,10001329,17330613,765220,1513593,10001329,5050471,0.99587315
897,897,south korea,1000000,1000,2020-01-01,2020-12-31,hybrid,947660.0,7428.0,735616,42.898,0.02938,1.953,20.011,16.002,19.995,765736,1509649,5054728,9997547,17327660,765736,1509649,9997547,5054728,0.99616665
902,902,peru,1000000,1000,2020-01-01,2020-12-31,hybrid,918150.0,3828.0,473724,33.197,0.02444,2.937,20.004,16.001,19.997,1374536,2548385,4446277,9998674,18367872,1374536,2548385,9998674,4446277,0.8821811
917,917,peru,1000000,1000,2020-01-01,2020-12-31,hybrid,907115.0,3804.0,412352,33.227,0.02267,2.944,20.012,15.993,20.001,1378827,2543838,4448115,10000389,18371169,1378827,2543838,10000389,4448115,0.88264215
926,926,peru,1000000,1000,2020-01-01,2020-12-31,hybrid,930392.0,4028.0,752356,33.189,0.02671,2.942,19.999,16.005,20.001,1377627,2544983,4448628,10000458,18371696,1377627,2544983,10000458,4448628,0.88232154
930,930,ethiopia,1000000,1000,2020-01-01,2020-12-31,hybrid,935884.0,1505.0,881298,23.773,0.03328,3.715,20.004,15.99,20.005,1807970,3820354,3305044,10002738,18936106,1807970,3820354,10002738,3305044,0.7569946
933,933,ethiopia,1000000,1000,2020-01-01,2020-12-31,hybrid,920054.0,1506.0,527326,23.774,0.02923,3.712,19.995,15.99,19.996,1805997,3815025,3305244,9998195,18924461,1805997,3815025,9998195,3305244,0.7567489
955,955,ethiopia,1000000,1000,2020-01-01,2020-12-31,hybrid,938157.0,1558.0,505607,23.774,0.03391,3.71,20.012,16.009,19.997,1805426,3828153,3307097,9998308,18938984,1805426,3828153,9998308,3307097,0.75663567
966,966,republic of moldova,1000000,1000,2020-01-01,2020-12-31,hybrid,965205.0,5120.0,458904,38.998,0.0372,2.224,20.009,16.004,20.0,943315,1742866,5073645,10000095,17759921,943315,1742866,10000095,5073645,0.95699996
976,976,republic of moldova,1000000,1000,2020-01-01,2020-12-31,hybrid,963906.0,5115.0,507365,39.005,0.03646,2.227,20.022,16.0,19.997,944950,1744184,5077217,9998377,17764728,944950,1744184,9998377,5077217,0.9572618
984,984,republic of moldova,1000000,1000,2020-01-01,2020-12-31,hybrid,956028.0,5067.0,171430,39.007,0.0327,2.226,19.997,15.999,20.006,944728,1744617,5075579,10003117,17768041,944728,1744617,10003117,5075579,0.95730466
991,991,germany,1000000,1000,2020-01-01,2020-12-31,hybrid,754127.0,8636.0,762406,44.823,0.01474,1.615,20.002,16.005,20.005,523828,1550148,4530449,10002290,16606715,523828,1550148,10002290,4530449,1.0120243
1015,1015,germany,1000000,1000,2020-01-01,2020-12-31,hybrid,750152.0,8461.0,951625,44.804,0.01462,1.611,20.002,16.008,20.006,522621,1547590,4532183,10003141,16605535,522621,1547590,10003141,4532183,1.0117093
1016,1016,germany,1000000,1000,2020-01-01,2020-12-31,hybrid,776651.0,9058.0,357969,44.851,0.01552,1.615,20.007,15.998,20.006,523652,1546756,4530719,10003008,16604135,523652,1546756,10003008,4530719,1.0120949
1021,1021,afghanistan,1000000,1000,2020-01-01,2020-12-31,hybrid,830659.0,1095.0,28866,22.755,0.0133,7.043,20.001,15.994,20.001,3518538,4023321,3180780,10000530,20723169,3518538,4023321,10000530,3180780,0.74232215
1039,1039,afghanistan,1000000,1000,2020-01-01,2020-12-31,hybrid,852391.0,1041.0,186215,22.774,0.01442,7.039,20.004,15.999,20.006,3516648,4021149,3186274,10003021,20727092,3516648,4021149,10003021,3186274,0.74224424
1047,1047,afghanistan,1000000,1000,2020-01-01,2020-12-31,hybrid,838114.0,992.0,873882,22.742,0.01368,7.052,20.0,16.005,20.006,3522961,4028039,3183871,10003177,20738048,3522961,4028039,10003177,3183871,0.7418859
1050,1050,azerbaijan,1000000,1000,2020-01-01,2020-12-31,hybrid,950429.0,3202.0,570931,33.662,0.02886,3.658,20.01,16.001,20.003,1776089,2299092,4746298,10001739,18823218,1776089,2299092,10001739,4746298,0.88341874
1064,1064,azerbaijan,1000000,1000,2020-01-01,2020-12-31,hybrid,931257.0,3109.0,197633,33.64,0.0239,3.652,19.996,16.008,19.998,1773538,2302516,4753962,9998851,18828867,1773538,2302516,9998851,4753962,0.88329655
1075,1075,azerbaijan,1000000,1000,2020-01-01,2020-12-31,hybrid,929853.0,3251.0,917813,33.695,0.0238,3.652,19.998,16.006,20.008,1773625,2292140,4753204,10003903,18822872,1773625,2292140,10003903,4753204,0.8839251
1085,1085,israel,1000000,1000,2020-01-01,2020-12-31,hybrid,932436.0,5771.0,305911,33.789,0.03262,2.423,20.005,15.993,20.007,1068220,2677876,3941894,10003343,17691333,1068220,2677876,10003343,3941894,0.87689686
1094,1094,israel,1000000,1000,2020-01-01,2020-12-31,hybrid,939810.0,5800.0,545074,33.858,0.03501,2.42,19.995,15.999,20.01,1067410,2664320,3944047,10004762,17680539,1067410,2664320,10004762,3944047,0.87785614
1103,1103,israel,1000000,1000,2020-01-01,2020-12-31,hybrid,928621.0,5790.0,585319,33.822,0.03156,2.427,20.0,15.998,20.003,1071108,2677216,3941955,10001578,17691857,1071108,2677216,10001578,3941955,0.87746173
1123,1123,estonia,1000000,1000,2020-01-01,2020-12-31,hybrid,954898.0,10323.0,742445,42.775,0.03704,1.781,20.011,16.001,19.99,646150,1691867,4494899,9995195,16828111,646150,1691867,9995195,4494899,0.99049944
1128,1128,estonia,1000000,1000,2020-01-01,2020-12-31,hybrid,944735.0,10280.0,694127,42.854,0.03301,1.784,20.009,16.003,19.999,648187,1689514,4493537,9999654,16830892,648187,1689514,9999654,4493537,0.9913155
1136,1136,estonia,1000000,1000,2020-01-01,2020-12-31,hybrid,950543.0,10183.0,566565,42.808,0.03519,1.782,20.01,16.007,19.994,647217,1687467,4494636,9997215,16826535,647217,1687467,9997215,4494636,0.99085253
1145,1145,ghana,1000000,1000,2020-01-01,2020-12-31,hybrid,909874.0,1265.0,456205,25.394,0.0302,2.714,19.987,16.003,19.997,1244387,3510146,3662963,9998672,18416168,1244387,3510146,9998672,3662963,0.775728
1158,1158,ghana,1000000,1000,2020-01-01,2020-12-31,hybrid,909633.0,1296.0,622237,25.381,0.03013,2.716,19.987,16.008,20.005,1245598,3512334,3661299,10002316,18421547,1245598,3512334,10002316,3661299,0.77517354
1168,1168,ghana,1000000,1000,2020-01-01,2020-12-31,hybrid,917583.0,1300.0,168991,25.344,0.03193,2.714,20.006,16.001,19.994,1245003,3522099,3653768,9996796,18417666,1245003,3522099,9996796,3653768,0.7749068
1170,1170,guyana,1000000,1000,2020-01-01,2020-12-31,hybrid,942504.0,3242.0,420754,30.877,0.03189,2.975,19.997,16.003,19.997,1396483,2972540,4111845,9998683,18479551,1396483,2972540,9998683,4111845,0.8508655
1179,1179,guyana,1000000,1000,2020-01-01,2020-12-31,hybrid,949405.0,3280.0,937108,30.888,0.03439,2.976,20.001,15.999,20.003,1397207,2974393,4114860,10001271,18487731,1397207,2974393,10001271,4114860,0.85089827
