,Unnamed: 0,location,pop_size,pop_infected,start_day,end_day,pop_type,cum_infections,cum_deaths,rand_seed,avg_age,beta,avg_contacts_h,avg_contacts_s,avg_contacts_w,avg_contacts_c,total_contacts_h,total_contacts_s,total_contacts_w,total_contacts_c,total_contacts,agents_in_h,agents_in_s,agents_in_c,agents_in_w,avg_rel_sus
3604,3604,sao tome and principe,1000000,1000,2020-01-01,2020-12-31,hybrid,904429.0,1407.0,93407,23.733,0.02955,3.008,19.995,15.99,20.004,1415780,3912118,3226688,10002151,18556737,1415780,3912118,10002151,3226688,0.74602556
2177,2177,vietnam,1000000,1000,2020-01-01,2020-12-31,hybrid,808949.0,3274.0,628315,33.986,0.01473,2.966,19.991,15.995,20.005,1391404,2350793,4669283,10002727,18414207,1391404,2350793,10002727,4669283,0.88946533
42,42,guatemala,1000000,1000,2020-01-01,2020-12-31,hybrid,961302.0,2485.0,406012,26.787,0.0385,3.885,20.006,15.991,19.998,1899325,3444209,3738017,9999200,19080751,1899325,3444209,9999200,3738017,0.80464333
4162,4162,mali,1000000,1000,2020-01-01,2020-12-31,hybrid,901409.0,945.0,60986,21.355,0.02477,4.848,19.992,16.01,19.999,2404274,4120140,2889483,9999469,19413366,2404274,4120140,9999469,2889483,0.71049607
321,321,jamaica,1000000,1000,2020-01-01,2020-12-31,hybrid,915958.0,4154.0,298380,33.651,0.02609,2.356,19.991,16.0,19.996,1027774,2552827,4433018,9998106,18011725,1027774,2552827,9998106,4433018,0.8900305
2940,2940,brazil,1000000,1000,2020-01-01,2020-12-31,hybrid,866205.0,3909.0,956888,35.171,0.01834,2.57,19.991,16.005,19.996,1158259,2329879,4678931,9998064,18165133,1158259,2329879,9998064,4678931,0.90917784
1453,1453,lesotho,1000000,1000,2020-01-01,2020-12-31,hybrid,911672.0,2089.0,106690,27.423,0.02868,2.59,19.997,16.002,19.998,1170995,3263883,3895507,9999053,18329438,1170995,3263883,9999053,3895507,0.8114825
186,186,honduras,1000000,1000,2020-01-01,2020-12-31,hybrid,794412.0,2004.0,803288,27.937,0.01442,3.581,20.002,16.005,20.002,1734458,3282995,3983778,10001037,19002268,1734458,3282995,10001037,3983778,0.82225317
1031,1031,afghanistan,1000000,1000,2020-01-01,2020-12-31,hybrid,874737.0,1110.0,888687,22.775,0.01575,7.051,19.994,15.993,19.998,3522178,4019435,3184351,9998902,20724866,3522178,4019435,9998902,3184351,0.7424143
1101,1101,israel,1000000,1000,2020-01-01,2020-12-31,hybrid,935604.0,5747.0,347656,33.83,0.03333,2.428,20.002,16.002,20.005,1071463,2677522,3945220,10002701,17696906,1071463,2677522,10002701,3945220,0.87734556
93,93,panama,1000000,1000,2020-01-01,2020-12-31,hybrid,958391.0,4204.0,96411,32.544,0.03826,2.871,20.008,16.006,19.993,1336090,2713861,4250638,9996262,18296851,1336090,2713861,9996262,4250638,0.8685813
1014,1014,germany,1000000,1000,2020-01-01,2020-12-31,hybrid,650687.0,7284.0,113360,44.836,0.01215,1.611,19.993,15.994,20.003,521986,1542183,4528385,10001333,16593887,521986,1542183,10001333,4528385,1.0118005
1137,1137,estonia,1000000,1000,2020-01-01,2020-12-31,hybrid,942636.0,10101.0,818423,42.802,0.03239,1.786,19.988,16.005,19.997,648308,1689020,4498478,9998495,16834301,648308,1689020,9998495,4498478,0.9908975
1323,1323,gabon,1000000,1000,2020-01-01,2020-12-31,hybrid,933261.0,1541.0,172648,25.606,0.03413,3.242,20.008,15.999,20.002,1547888,3304336,3762490,10000851,18615565,1547888,3304336,10000851,3762490,0.7773363
2497,2497,burundi,1000000,1000,2020-01-01,2020-12-31,hybrid,913961.0,1040.0,571057,21.779,0.02978,3.921,19.982,15.997,20.0,1918131,3937208,3072272,9999845,18927456,1918131,3937208,9999845,3072272,0.7219592
1862,1862,kazakhstan,1000000,1000,2020-01-01,2020-12-31,hybrid,916856.0,3522.0,623685,32.292,0.02769,2.725,20.003,16.0,20.0,1250464,2541463,4305388,10000127,18097442,1250464,2541463,10000127,4305388,0.85606724
3757,3757,ukraine,1000000,1000,2020-01-01,2020-12-31,hybrid,958490.0,7857.0,118123,41.711,0.03661,1.9,20.0,15.998,19.997,729229,1647265,4799710,9998392,17174596,729229,1647265,9998392,4799710,0.9798865
2968,2968,brazil,1000000,1000,2020-01-01,2020-12-31,hybrid,800703.0,3585.0,850959,35.181,0.01472,2.566,20.003,15.989,19.998,1156232,2330290,4670246,9998996,18155764,1156232,2330290,9998996,4670246,0.9091629
4576,4576,suriname,1000000,1000,2020-01-01,2020-12-31,hybrid,931605.0,3257.0,38695,31.911,0.02717,3.104,20.015,16.0,20.004,1470368,2784219,4303506,10001921,18560014,1470368,2784219,10001921,4303506,0.861264
3621,3621,sao tome and principe,1000000,1000,2020-01-01,2020-12-31,hybrid,890922.0,1438.0,412575,23.764,0.02691,3.014,19.995,15.991,19.998,1418103,3912176,3232222,9998902,18561403,1418103,3912176,9998902,3232222,0.74673396
3283,3283,poland,1000000,1000,2020-01-01,2020-12-31,hybrid,948384.0,8590.0,364955,42.452,0.03025,2.164,20.01,16.0,20.005,904673,1614626,4703347,10002536,17225182,904673,1614626,10002536,4703347,0.9921878
3073,3073,australia,1000000,1000,2020-01-01,2020-12-31,hybrid,907610.0,7562.0,439598,39.375,0.02504,1.966,20.001,16.002,19.996,774089,2011821,4439830,9997867,17223607,774089,2011821,9997867,4439830,0.9524698
2385,2385,benin,1000000,1000,2020-01-01,2020-12-31,hybrid,941384.0,1426.0,952639,23.492,0.03377,4.25,20.001,16.015,19.999,2092900,3817313,3240644,9999419,19150276,2092900,3817313,9999419,3240644,0.74513865
195,195,honduras,1000000,1000,2020-01-01,2020-12-31,hybrid,810244.0,2129.0,819751,27.938,0.01509,3.572,19.999,15.993,20.005,1730483,3280131,3982739,10002470,18995823,1730483,3280131,10002470,3982739,0.8222526
1349,1349,gabon,1000000,1000,2020-01-01,2020-12-31,hybrid,940717.0,1534.0,529022,25.611,0.03657,3.244,19.994,16.001,20.003,1548484,3309919,3759792,10001310,18619505,1548484,3309919,10001310,3759792,0.7772245
1666,1666,angola,1000000,1000,2020-01-01,2020-12-31,hybrid,910408.0,938.0,415655,21.504,0.02949,3.893,20.009,16.007,20.001,1903826,4053614,2974294,10000671,18932405,1903826,4053614,10000671,2974294,0.7134377
467,467,japan,1000000,1000,2020-01-01,2020-12-31,hybrid,783359.0,11553.0,534752,47.705,0.01519,1.809,20.012,15.992,20.001,665966,1406861,4242569,10000606,16316002,665966,1406861,10000606,4242569,1.0495485
2244,2244,bahamas,1000000,1000,2020-01-01,2020-12-31,hybrid,954407.0,3411.0,264996,34.2,0.03303,2.631,20.003,16.007,19.995,1195683,2512163,4658938,9997584,18364368,1195683,2512163,9997584,4658938,0.89616233
2634,2634,korea,1000000,1000,2020-01-01,2020-12-31,hybrid,959747.0,7285.0,699548,42.851,0.03369,1.952,20.012,16.002,20.001,764269,1515646,5055997,10000464,17336376,764269,1515646,10000464,5055997,0.9956991
3524,3524,rwanda,1000000,1000,2020-01-01,2020-12-31,hybrid,898794.0,1223.0,229789,24.286,0.02604,3.393,20.005,16.008,19.996,1631508,3682625,3464387,9998111,18776631,1631508,3682625,9998111,3464387,0.7608762
2004,2004,moldova,1000000,1000,2020-01-01,2020-12-31,hybrid,855812.0,4429.0,876302,39.026,0.01732,2.225,20.002,15.996,20.001,944862,1737490,5073192,10000514,17756058,944862,1737490,10000514,5073192,0.9576608
2825,2825,philippines,1000000,1000,2020-01-01,2020-12-31,hybrid,921076.0,2245.0,132577,29.143,0.02568,3.359,20.01,15.994,20.001,1612889,3111651,4071897,10000256,18796693,1612889,3111651,10000256,4071897,0.83094877
946,946,ethiopia,1000000,1000,2020-01-01,2020-12-31,hybrid,930901.0,1482.0,674438,23.759,0.03186,3.712,20.01,15.997,20.001,1806032,3826214,3301059,10000274,18933579,1806032,3826214,10000274,3301059,0.7565755
3804,3804,burkina,1000000,1000,2020-01-01,2020-12-31,hybrid,829929.0,926.0,697519,22.145,0.01685,4.972,20.013,15.993,20.002,2467915,4004796,3080828,10001155,19554694,2467915,4004796,10001155,3080828,0.7260327
534,534,kyrgyzstan,1000000,1000,2020-01-01,2020-12-31,hybrid,878841.0,2072.0,126886,28.573,0.02136,3.343,19.998,15.995,19.999,1604399,2954005,4080388,9999358,18638150,1604399,2954005,9999358,4080388,0.8147116
283,283,oman,1000000,1000,2020-01-01,2020-12-31,hybrid,981406.0,1377.0,958790,29.973,0.03129,7.034,20.006,16.011,20.006,3514145,2112355,5302015,10003028,20931543,3514145,2112355,10003028,5302015,0.8717913
2932,2932,czechia,1000000,1000,2020-01-01,2020-12-31,hybrid,745830.0,6312.0,842949,42.883,0.01393,1.859,19.997,15.988,20.003,698082,1615726,4607485,10001350,16922643,698082,1615726,10001350,4607485,0.99253434
1539,1539,belarus,1000000,1000,2020-01-01,2020-12-31,hybrid,943867.0,7285.0,826302,40.792,0.03248,1.921,19.999,15.995,19.998,742673,1693605,4773178,9999194,17208650,742673,1693605,9999194,4773178,0.96371484
3331,3331,sudan,1000000,1000,2020-01-01,2020-12-31,hybrid,957192.0,1543.0,516639,24.352,0.03678,4.623,19.997,15.998,20.0,2288529,3753889,3347953,9999820,19390191,2288529,3753889,9999820,3347953,0.759672
2147,2147,lithuania,1000000,1000,2020-01-01,2020-12-31,hybrid,917387.0,10317.0,606979,43.808,0.02648,1.8,20.019,15.999,19.997,659192,1565012,4537599,9998254,16760057,659192,1565012,9998254,4537599,0.99738306
126,126,malawi,1000000,1000,2020-01-01,2020-12-31,hybrid,933405.0,1099.0,983364,22.467,0.03425,3.624,19.998,16.006,19.995,1757769,4020937,3142538,9997666,18918910,1757769,4020937,9997666,3142538,0.7363664
419,419,liberia,1000000,1000,2020-01-01,2020-12-31,hybrid,933073.0,1346.0,20300,24.067,0.03099,4.033,20.004,16.007,19.988,1977843,3780982,3344568,9994050,19097443,1977843,3780982,9994050,3344568,0.7546968
980,980,republic of moldova,1000000,1000,2020-01-01,2020-12-31,hybrid,958884.0,5070.0,740159,39.049,0.03379,2.223,19.986,16.004,19.999,943600,1742909,5073667,9999632,17759808,943600,1742909,9999632,5073667,0.95781046
2149,2149,lithuania,1000000,1000,2020-01-01,2020-12-31,hybrid,918642.0,10445.0,846341,43.765,0.02658,1.805,20.014,15.995,19.999,661240,1572963,4536037,9999323,16769563,661240,1572963,9999323,4536037,0.99704033
3836,3836,singapore,1000000,1000,2020-01-01,2020-12-31,hybrid,970147.0,5547.0,830455,41.639,0.03446,2.557,19.98,15.997,19.998,1148745,1470465,5293166,9999242,17911618,1148745,1470465,9999242,5293166,0.98446
1882,1882,kazakhstan,1000000,1000,2020-01-01,2020-12-31,hybrid,902416.0,3588.0,867034,32.257,0.02511,2.717,19.998,15.993,20.001,1247040,2560251,4296960,10000594,18104845,1247040,2560251,10000594,4296960,0.8553381
322,322,jamaica,1000000,1000,2020-01-01,2020-12-31,hybrid,924751.0,4155.0,635277,33.662,0.02765,2.363,19.994,16.003,19.993,1030978,2544674,4441582,9996431,18013665,1030978,2544674,9996431,4441582,0.89031875
3948,3948,switzerland,1000000,1000,2020-01-01,2020-12-31,hybrid,949785.0,9611.0,30096,42.965,0.03439,1.727,20.005,15.999,20.006,606944,1619923,4641620,10002880,16871367,606944,1619923,10002880,4641620,0.99303967
1162,1162,ghana,1000000,1000,2020-01-01,2020-12-31,hybrid,926058.0,1260.0,188351,25.361,0.03436,2.715,20.008,15.988,19.999,1244919,3515584,3656082,9999444,18416029,1244919,3515584,9999444,3656082,0.775047
4387,4387,cuba,1000000,1000,2020-01-01,2020-12-31,hybrid,939564.0,7309.0,195395,41.261,0.02679,2.42,20.017,16.002,20.008,1067154,1770044,4792370,10003861,17633429,1067154,1770044,10003861,4792370,0.9698898
3228,3228,trinidad and tobago,1000000,1000,2020-01-01,2020-12-31,hybrid,963749.0,4787.0,982805,37.062,0.03762,2.547,20.019,16.0,20.0,1144762,2113454,4713356,9999973,17971545,1144762,2113454,9999973,4713356,0.92672074
10,10,mongolia,1000000,1000,2020-01-01,2020-12-31,hybrid,750237.0,1621.0,986204,29.423,0.01323,3.446,20.014,16.001,20.003,1661028,2727426,4348181,10001514,18738149,1661028,2727426,10001514,4348181,0.8244903
2769,2769,italy,1000000,1000,2020-01-01,2020-12-31,hybrid,957871.0,12555.0,264193,46.12,0.03444,1.86,19.984,15.998,20.003,700376,1477814,4527962,10001497,16707649,700376,1477814,10001497,4527962,1.0264419
2161,2161,vietnam,1000000,1000,2020-01-01,2020-12-31,hybrid,838985.0,3407.0,237907,34.028,0.01617,2.961,20.0,15.995,20.004,1389681,2342215,4679237,10001907,18413040,1389681,2342215,10001907,4679237,0.8898033
4638,4638,south africa,1000000,1000,2020-01-01,2020-12-31,hybrid,789413.0,1912.0,904262,29.739,0.01576,2.607,20.0,15.997,20.006,1180521,2883731,4284485,10002828,18351565,1180521,2883731,10002828,4284485,0.8408227
3378,3378,dominican republic,1000000,1000,2020-01-01,2020-12-31,hybrid,652072.0,2483.0,369244,31.294,0.01138,2.7,19.989,15.993,20.002,1235804,2859624,4182324,10000993,18278745,1235804,2859624,10000993,4182324,0.85690194
2519,2519,burundi,1000000,1000,2020-01-01,2020-12-31,hybrid,875778.0,958.0,920012,21.762,0.02371,3.923,19.998,16.009,19.999,1918956,3932132,3077849,9999620,18928557,1918956,3932132,9999620,3077849,0.7218468
647,647,south sudan,1000000,1000,2020-01-01,2020-12-31,hybrid,926572.0,1448.0,567814,23.6,0.02652,4.98,20.012,16.003,20.001,2471763,3814538,3271176,10000642,19558119,2471763,3814538,10000642,3271176,0.7497693
596,596,costa rica,1000000,1000,2020-01-01,2020-12-31,hybrid,950178.0,4884.0,741243,35.605,0.03119,2.689,19.998,15.999,20.001,1230359,2288633,4636434,10000457,18155883,1230359,2288633,10000457,4636434,0.914073
2798,2798,hungary,1000000,1000,2020-01-01,2020-12-31,hybrid,862590.0,7624.0,168883,43.137,0.0185,2.004,19.995,16.007,19.999,799993,1619238,4662615,9999685,17081531,799993,1619238,9999685,4662615,0.99942654
970,970,republic of moldova,1000000,1000,2020-01-01,2020-12-31,hybrid,966942.0,5294.0,309588,38.972,0.03809,2.228,19.99,16.0,20.002,945917,1745987,5075674,10000816,17768394,945917,1745987,10000816,5075674,0.95693845
4253,4253,timor-leste,1000000,1000,2020-01-01,2020-12-31,hybrid,908214.0,1725.0,9152,25.377,0.02316,4.328,20.005,15.989,20.004,2133535,3708068,3454579,10002056,19298238,2133535,3708068,10002056,3454579,0.77926254
1526,1526,tajikistan,1000000,1000,2020-01-01,2020-12-31,hybrid,962115.0,1527.0,882423,25.8,0.03634,5.014,20.0,15.997,20.002,2490181,3299012,3763914,10000798,19553905,2490181,3299012,10000798,3763914,0.7778005
3554,3554,russian federation,1000000,1000,2020-01-01,2020-12-31,hybrid,948476.0,7381.0,346690,40.307,0.03441,1.989,19.998,15.989,19.998,789921,1766795,4682520,9998781,17238017,789921,1766795,9998781,4682520,0.9578536
2682,2682,united republic of tanzania,1000000,1000,2020-01-01,2020-12-31,hybrid,800455.0,1007.0,399564,22.63,0.01698,3.94,20.001,15.996,20.018,1928246,3926384,3151995,10009164,19015789,1928246,3926384,10009164,3151995,0.7324261
2394,2394,benin,1000000,1000,2020-01-01,2020-12-31,hybrid,931028.0,1375.0,607918,23.468,0.03077,4.251,19.996,16.001,20.002,2093425,3811717,3237245,10000825,19143212,2093425,3811717,10000825,3237245,0.7447118
3134,3134,slovenia,1000000,1000,2020-01-01,2020-12-31,hybrid,760506.0,7565.0,161333,44.008,0.01418,1.906,20.02,15.999,19.992,733037,1544178,4613806,9996224,16887245,733037,1544178,9996224,4613806,1.0008308
3711,3711,burkina faso,1000000,1000,2020-01-01,2020-12-31,hybrid,789139.0,893.0,9914,22.189,0.01477,4.964,19.999,15.999,20.0,2463368,4002774,3088989,9999782,19554913,2463368,4002774,9999782,3088989,0.72684926
537,537,kyrgyzstan,1000000,1000,2020-01-01,2020-12-31,hybrid,849314.0,2044.0,917991,28.549,0.01862,3.344,20.004,15.996,19.998,1605120,2962935,4083154,9999138,18650347,1605120,2962935,9999138,4083154,0.81456935
4469,4469,norway,1000000,1000,2020-01-01,2020-12-31,hybrid,945041.0,8109.0,755165,40.747,0.03402,1.729,20.005,15.998,19.999,607927,1897531,4499820,9999385,17004663,607927,1897531,9999385,4499820,0.97090805
4482,4482,egypt,1000000,1000,2020-01-01,2020-12-31,hybrid,793660.0,1965.0,90671,27.97,0.01587,3.273,20.006,16.002,19.998,1564388,3094652,3892401,9998809,18550250,1564388,3094652,9998809,3892401,0.80645525
1750,1750,france,1000000,1000,2020-01-01,2020-12-31,hybrid,932951.0,10420.0,564291,42.376,0.03087,1.733,19.999,15.994,19.995,611394,1900880,4253290,9997548,16763112,611394,1900880,9997548,4253290,0.9828457
3707,3707,burkina faso,1000000,1000,2020-01-01,2020-12-31,hybrid,764696.0,803.0,314301,22.158,0.01382,4.962,19.996,15.999,19.994,2462912,3994249,3091029,9996978,19545168,2462912,3994249,9996978,3091029,0.72651064
3059,3059,canada,1000000,1000,2020-01-01,2020-12-31,hybrid,942040.0,8402.0,339778,41.816,0.0308,1.894,20.0,15.996,20.001,725177,1735892,4612941,10000280,17074290,725177,1735892,10000280,4612941,0.98411816
1244,1244,portugal,1000000,1000,2020-01-01,2020-12-31,hybrid,956933.0,11785.0,137714,45.397,0.03285,2.049,20.005,15.997,19.995,828609,1534470,4531038,9997535,16891652,828609,1534470,9997535,4531038,1.021282
2689,2689,united republic of tanzania,1000000,1000,2020-01-01,2020-12-31,hybrid,825542.0,1039.0,465673,22.661,0.0184,3.941,20.001,16.0,19.998,1928369,3920106,3163310,9999167,19010952,1928369,3920106,9999167,3163310,0.73313785
3979,3979,jordan,1000000,1000,2020-01-01,2020-12-31,hybrid,925989.0,1868.0,552192,27.253,0.02625,3.802,19.995,15.989,19.996,1854936,3355760,3929000,9998118,19137814,1854936,3355760,9998118,3929000,0.8071746
2963,2963,brazil,1000000,1000,2020-01-01,2020-12-31,hybrid,807160.0,3634.0,825675,35.156,0.01504,2.566,20.007,15.996,19.995,1155692,2326747,4674372,9997747,18154558,1155692,2326747,9997747,4674372,0.9089894
3995,3995,bolivia,1000000,1000,2020-01-01,2020-12-31,hybrid,948225.0,3607.0,274419,29.679,0.03706,2.749,19.992,15.999,20.007,1265524,3127653,3900188,10003253,18296618,1265524,3127653,10003253,3900188,0.837545
3692,3692,burkina faso,1000000,1000,2020-01-01,2020-12-31,hybrid,855204.0,958.0,552401,22.156,0.01856,4.959,20.006,15.988,20.002,2461540,4000175,3086511,10001110,19549336,2461540,4000175,10001110,3086511,0.72643197
39,39,guatemala,1000000,1000,2020-01-01,2020-12-31,hybrid,962319.0,2399.0,18473,26.765,0.03906,3.886,20.008,15.997,20.005,1899484,3447472,3741106,10002565,19090627,1899484,3447472,10002565,3741106,0.8041406
3933,3933,switzerland,1000000,1000,2020-01-01,2020-12-31,hybrid,946009.0,9653.0,547831,43.004,0.03293,1.728,20.005,15.997,20.002,605924,1615297,4642905,10000850,16864976,605924,1615297,10000850,4642905,0.9938365
4171,4171,mauritius,1000000,1000,2020-01-01,2020-12-31,hybrid,970884.0,5239.0,306962,38.374,0.03725,2.703,20.001,15.992,19.997,1238443,2101960,4774328,9998665,18113396,1238443,2101960,9998665,4774328,0.94738144
4238,4238,timor-leste,1000000,1000,2020-01-01,2020-12-31,hybrid,912724.0,1819.0,903295,25.429,0.02393,4.327,20.005,15.991,20.005,2133520,3697168,3456340,10002496,19289524,2133520,3697168,10002496,3456340,0.779754
1817,1817,mozambique,1000000,1000,2020-01-01,2020-12-31,hybrid,765180.0,1057.0,864131,22.282,0.01624,3.48,20.016,16.003,19.999,1679779,4017713,3051733,9999486,18748711,1679779,4017713,9999486,3051733,0.7287732
4483,4483,egypt,1000000,1000,2020-01-01,2020-12-31,hybrid,745781.0,1794.0,992157,27.975,0.01393,3.271,19.996,15.997,19.996,1563433,3101095,3887470,9997907,18549905,1563433,3101095,9997907,3887470,0.80675703
878,878,south korea,1000000,1000,2020-01-01,2020-12-31,hybrid,964604.0,7430.0,594901,42.878,0.03584,1.952,19.997,15.993,20.008,764737,1513710,5047308,10003932,17329687,764737,1513710,10003932,5047308,0.99603325
251,251,uganda,1000000,1000,2020-01-01,2020-12-31,hybrid,875469.0,817.0,807209,21.15,0.02462,3.637,20.001,15.996,20.001,1765738,4145735,2954495,10000652,18866620,1765738,4145735,10000652,2954495,0.71375924
1827,1827,mozambique,1000000,1000,2020-01-01,2020-12-31,hybrid,779627.0,999.0,934416,22.261,0.01683,3.486,19.995,16.013,20.003,1682170,4009445,3057367,10001295,18750277,1682170,4009445,10001295,3057367,0.7285926
3463,3463,turkey,1000000,1000,2020-01-01,2020-12-31,hybrid,941303.0,4130.0,689473,33.671,0.02778,3.219,20.006,16.003,19.996,1533988,2567076,4432379,9997813,18531256,1533988,2567076,9997813,4432379,0.8862638
57,57,guatemala,1000000,1000,2020-01-01,2020-12-31,hybrid,953590.0,2457.0,774624,26.772,0.03442,3.895,19.994,15.998,19.998,1903638,3443219,3741577,9998958,19087392,1903638,3443219,9998958,3741577,0.8043682
2477,2477,senegal,1000000,1000,2020-01-01,2020-12-31,hybrid,854980.0,1221.0,103533,23.172,0.01401,7.66,20.005,15.999,19.989,3827985,3837960,3222284,9994609,20882838,3827985,3837960,9994609,3222284,0.74165666
3058,3058,canada,1000000,1000,2020-01-01,2020-12-31,hybrid,941808.0,8184.0,710187,41.807,0.03073,1.891,20.008,15.996,20.0,723615,1740658,4608024,10000249,17072546,723615,1740658,10000249,4608024,0.9845123
748,748,togo,1000000,1000,2020-01-01,2020-12-31,hybrid,926711.0,1137.0,563028,23.825,0.03117,3.649,20.018,15.988,20.0,1772407,3780243,3366967,9999997,18919614,1772407,3780243,9999997,3366967,0.7521162
1705,1705,bangladesh,1000000,1000,2020-01-01,2020-12-31,hybrid,951523.0,2638.0,527612,30.133,0.03077,3.574,20.001,15.995,20.001,1731516,2930517,4353198,10000563,19015794,1731516,2930517,10000563,4353198,0.84936404
1118,1118,estonia,1000000,1000,2020-01-01,2020-12-31,hybrid,944029.0,10212.0,801251,42.846,0.0329,1.786,19.998,16.002,20.003,649078,1685775,4495118,10001717,16831688,649078,1685775,10001717,4495118,0.99156284
2728,2728,uzbekistan,1000000,1000,2020-01-01,2020-12-31,hybrid,823801.0,1962.0,563109,29.791,0.0142,4.301,19.991,16.007,19.999,2119324,2787957,4372778,9999569,19279628,2119324,2787957,9999569,4372778,0.8391864
1703,1703,bangladesh,1000000,1000,2020-01-01,2020-12-31,hybrid,950114.0,2587.0,627132,30.153,0.03025,3.582,19.992,16.007,20.004,1734795,2932070,4352558,10002145,19021568,1734795,2932070,10002145,4352558,0.84939504
4594,4594,ecuador,1000000,1000,2020-01-01,2020-12-31,hybrid,951782.0,3606.0,637632,31.195,0.03518,2.964,19.996,16.004,20.001,1390072,2850780,4200487,10000440,18441779,1390072,2850780,10000440,4200487,0.8568067
3511,3511,rwanda,1000000,1000,2020-01-01,2020-12-31,hybrid,902807.0,1256.0,671042,24.257,0.02676,3.383,20.0,15.995,20.002,1626257,3689005,3455551,10000805,18771618,1626257,3689005,10000805,3455551,0.7608071
636,636,south sudan,1000000,1000,2020-01-01,2020-12-31,hybrid,928377.0,1352.0,845585,23.626,0.02674,4.975,20.002,15.995,20.004,2470304,3815262,3266732,10001891,19554189,2470304,3815262,10001891,3266732,0.7496358
975,975,republic of moldova,1000000,1000,2020-01-01,2020-12-31,hybrid,954792.0,5030.0,714651,39.02,0.03219,2.229,19.997,16.0,19.999,945675,1738596,5069372,9999670,17753313,945675,1738596,9999670,5069372,0.95737773
1390,1390,croatia,1000000,1000,2020-01-01,2020-12-31,hybrid,953569.0,10397.0,113114,44.03,0.03181,2.153,20.018,15.993,19.991,897713,1610612,4546085,9995640,17050050,897713,1610612,9995640,4546085,1.0063902
3373,3373,dominican republic,1000000,1000,2020-01-01,2020-12-31,hybrid,832681.0,3220.0,885654,31.326,0.01756,2.704,20.004,16.0,20.009,1238635,2867854,4183757,10004477,18294723,1238635,2867854,10004477,4183757,0.85760057
2843,2843,philippines,1000000,1000,2020-01-01,2020-12-31,hybrid,913623.0,2294.0,84396,29.165,0.02437,3.356,19.987,15.992,19.999,1611529,3113422,4067709,9999295,18791955,1611529,3113422,9999295,4067709,0.83140594
1630,1630,nigeria,1000000,1000,2020-01-01,2020-12-31,hybrid,937170.0,1101.0,595535,22.884,0.03447,3.98,19.994,16.006,20.003,1949929,3868398,3177317,10001453,18997097,1949929,3868398,10001453,3177317,0.7338688
4521,4521,tanzania,1000000,1000,2020-01-01,2020-12-31,hybrid,813943.0,966.0,45891,22.655,0.01763,3.934,19.992,15.996,20.005,1925858,3918211,3160869,10002427,19007365,1925858,3918211,10002427,3160869,0.7330377
1378,1378,belgium,1000000,1000,2020-01-01,2020-12-31,hybrid,737096.0,7225.0,777260,42.165,0.01394,1.83,20.001,15.996,19.998,680702,1823746,4424867,9999054,16928369,680702,1823746,9999054,4424867,0.98171717
